X,Site.Code,Site,Subsite,Sampling.Time,Plot.ID,Unique.ID,Ocean,Coast,Latitude,Longitude,Temperature.C,Salinity.ppt,Mean.Fetch,PopDens2,GenotypicRichness,AllelicRichness,Leaf.PercN,Leaf.PercC,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,Mean.Above.Zmarina.g,Mean.Below.Zmarina.g,total.macrophytes.g,Gastropoda.mesograzer.plot.abund,Gastropoda.mesograzer.plot.abund.std.g,Gastropoda.mesograzer.plot.biomass.mg,Gastropoda.mesograzer.plot.biomass.std.mg.g,Gastropoda.mesograzer.plot.richness,Insecta.mesograzer.plot.abund,Insecta.mesograzer.plot.abund.std.g,Insecta.mesograzer.plot.biomass.mg,Insecta.mesograzer.plot.biomass.std.mg.g,Insecta.mesograzer.plot.richness,Malacostraca.mesograzer.plot.abund,Malacostraca.mesograzer.plot.abund.std.g,Malacostraca.mesograzer.plot.biomass.mg,Malacostraca.mesograzer.plot.biomass.std.mg.g,Malacostraca.mesograzer.plot.richness,Polychaeta.mesograzer.plot.abund,Polychaeta.mesograzer.plot.abund.std.g,Polychaeta.mesograzer.plot.biomass.mg,Polychaeta.mesograzer.plot.biomass.std.mg.g,Polychaeta.mesograzer.plot.richness,Polyplacophora.mesograzer.plot.abund,Polyplacophora.mesograzer.plot.abund.std.g,Polyplacophora.mesograzer.plot.biomass.mg,Polyplacophora.mesograzer.plot.biomass.std.mg.g,Polyplacophora.mesograzer.plot.richness,mesograzer.total.plot.abund,mesograzer.total.plot.biomass.mg,mesograzer.total.plot.richness,mesograzer.total.plot.abund.std.g,mesograzer.total.plot.biomass.std.mg.g,Gastropoda.mesograzer.site.richness,Insecta.mesograzer.site.richness,Malacostraca.mesograzer.site.richness,Polychaeta.mesograzer.site.richness,Polyplacophora.mesograzer.site.richness,mesograzer.total.site.richness,epifauna.total.plot.abund,epifauna.total.plot.biomass.mg,epifauna.total.plot.abund.std.g,epifauna.total.plot.biomass.std.mg.g,Zostera.production,epibiota.filter,epibiota.zostera.marina,periphyton.mass.per.g.zostera
875,SW,SW.B,B,1,15,SW.B.1.15,Atlantic,East Atlantic,58.2488,11.4536,21,24,0.63375,50,0.42,3.55,1.163566351,36.89001846,661.3392119,0.41,4.06,26.66,52.5,129.5,1.0754,10,9.29886553840432,5.7503,5.34712665054863,1,3,2.78965966152129,0,0,1,2,1.85977310768086,0.7218,0.671192114562023,1,0,0,0,0,1,0,0,0,0,0,15,6.4721,4,13.9482983076065,6.01831876511066,4,1,6,0,0,11,15,6.4721,13.9482983076065,6.01831876511066,2685.037200314,NA,0.7012,NA
876,SW,SW.B,B,1,16,SW.B.1.16,Atlantic,East Atlantic,58.2488,11.4536,21,24,0.63375,50,0.42,3.55,1.052947044,37.98238754,248.0022045,0.35,3.52,21.74,52,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.96775984,0.1167,0.4833,0.2414649286157666
877,SW,SW.B,B,1,17,SW.B.1.17,Atlantic,East Atlantic,58.2488,11.4536,21,24,0.63375,50,0.42,3.55,1.185571194,36.23783112,385.7812069,0.41,2.86,21,50.5,87.5,0.7119,14,19.6656833824975,6.601,9.27236971484759,1,2,2.80938334035679,0,0,1,5,7.02345835089198,0.715,1.00435454417755,1,0,0,0,0,1,0,0,0,0,0,21,7.316,4,29.4985250737463,10.2767242590251,4,1,6,0,0,11,21,7.316,29.4985250737463,10.2767242590251,1103.334251734,NA,0.5617,NA
878,SW,SW.B,B,1,18,SW.B.1.18,Atlantic,East Atlantic,58.2488,11.4536,21,24,0.63375,50,0.42,3.55,1.264409065,36.47612762,716.4508129,0.38,2.96,17.54,84.5,101.5,0.499,10,20.0400801603206,4.4855,8.98897795591182,1,8,16.0320641282565,0,0,1,3,6.01202404809619,0.429,0.859719438877755,1,0,0,0,0,1,0,0,0,0,0,21,4.9145,4,42.0841683366733,9.84869739478958,4,1,6,0,0,11,21,4.9145,42.0841683366733,9.84869739478958,2120.694406184,0.107,0.3862,0.27705851890212324
879,SW,SW.B,B,1,19,SW.B.1.19,Atlantic,East Atlantic,58.2488,11.4536,21,24,0.63375,50,0.42,3.55,1.161289692,37.86837769,385.7812069,0.41,3,20.36,43.5,103,1.9023,40,21.027177627083,20.9578,11.017084581822,1,0,0,0,0,0,21,11.0392682542186,3.4388,1.80770646060033,1,0,0,0,0,1,0,0,0,0,0,61,24.3966,3,32.0664458813016,12.8247910424223,4,1,6,0,0,11,61,24.3966,32.0664458813016,12.8247910424223,1157.3436207,NA,0.5944,NA
880,SW,SW.B,B,1,20,SW.B.1.20,Atlantic,East Atlantic,58.2488,11.4536,21,24,0.63375,50,0.42,3.55,1.121683717,38.16269302,523.5602094,0.48,4.44,23.52,72,111,1.2695,15,11.8156754627806,10.3518,8.15423395037416,1,0,0,0,0,0,29,22.8436392280425,4.147,3.26664040961008,1,0,0,0,0,1,0,0,0,0,0,44,14.4988,3,34.6593146908232,11.4208743599842,4,1,6,0,0,11,44,14.4988,34.6593146908232,11.4208743599842,2324.607329736,0.2311,0.9074,0.254683711703769
881,UK,UK.A,A,1,1,UK.A.1.1,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.143548727,37.16269684,445.6327986,0.438,4.466,28.06,NA,NA,1.2344,40,32.4044069993519,49.4135,40.0303791315619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49.4135,1,32.4044069993519,40.0303791315619,12,0,7,0,1,20,41,49.7744,33.2145171743357,40.3227478937135,1990.1960785476,0.0307,0.3611,0.0850180005538632
882,UK,UK.A,A,1,2,UK.A.1.2,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.229504585,37.97776413,1050.420168,0.346,3.442,24.58,83,410,1.471,31,21.0740992522094,8.2585,5.61420802175391,1,0,0,0,0,0,1,0.679809653297077,0.3609,0.245343303874915,1,0,0,0,0,0,0,0,0,0,0,32,8.6194,2,21.7539089055065,5.85955132562882,12,0,7,0,1,20,34,9.1663,23.1135282121006,6.23133922501699,3615.546218256,0.0327,0.2946,0.11099796334012221
883,UK,UK.A,A,1,3,UK.A.1.3,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.986953378,38.37034225,763.9419404,0.448,4.414,27.62,52,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372.0397249256,0.0185,0.3058,0.06049705689993459
884,UK,UK.A,A,1,4,UK.A.1.4,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.904106498,39.06850433,1305.067482,0.344,4.138,22.574,90,515,2.1677,56,25.8338330949855,18.1259,8.36181205886423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18.1259,1,25.8338330949855,8.36181205886423,12,0,7,0,1,20,57,20.7981,26.2951515431102,9.59454721594317,5400.369240516,0.0271,0.315,0.08603174603174603
885,UK,UK.A,A,1,5,UK.A.1.5,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.715163827,39.01150894,859.434683,0.398,6.034,23.54,72,289,1.8944,32,16.8918918918919,20.7913,10.9751372466216,1,0,0,0,0,0,1,0.527871621621622,0.9111,0.480943834459459,1,0,0,0,0,0,0,0,0,0,0,33,21.7024,2,17.4197635135135,11.4560810810811,12,0,7,0,1,20,34,21.8543,17.9476351351351,11.5362647804054,5185.828877222,0.0305,0.331,0.09214501510574018
886,UK,UK.A,A,1,6,UK.A.1.6,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.664449453,38.04378128,1336.898396,0.326,3.768,23.46,108,403,2.8515,79,27.704716815711,20.5979,7.22353147466246,1,0,0,0,0,0,2,0.701385235840785,0.5039,0.176714010170086,1,0,0,0,0,0,0,0,0,0,0,81,21.1018,2,28.4061020515518,7.40024548483254,12,0,7,0,1,20,82,23.4019,28.7567946694722,8.20687357531124,5037.433156128,0.0514,0.2823,0.18207580588026923
887,UK,UK.A,A,1,7,UK.A.1.7,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.654760003,38.00642395,954.9274255,0.39,4.794,24.68,38,215,1.3431,60,44.6727719454992,26.913,20.0379718561537,1,0,0,0,0,0,2,1.48909239818331,1.8222,1.35671208398481,1,0,0,0,0,0,0,0,0,0,0,62,28.7352,2,46.1618643436825,21.3946839401385,12,0,7,0,1,20,68,32.3333,50.6291415382324,24.0736356190902,4577.922077847,0.092,0.4989,0.1844056925235518
888,UK,UK.A,A,1,8,UK.A.1.8,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.296417952,38.59925079,318.3091418,0.35,3.42,20.28,42,525,1.3659,68,49.7840251848598,17.0884,12.5107255289553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,17.0884,1,49.7840251848598,12.5107255289553,12,0,7,0,1,20,73,23.764,53.4446152719818,17.3980525660737,1088.617264956,0.0174,0.2231,0.07799193186911699
889,UK,UK.A,A,1,9,UK.A.1.9,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.766422868,38.4861145,1241.405653,0.328,5.032,25.78,89,400,1.9128,96,50.1882057716437,25.7667,13.4706712672522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,25.7667,1,50.1882057716437,13.4706712672522,12,0,7,0,1,20,98,26.0705,51.2337933918862,13.629496026767,6246.753245896,0.0484,0.3856,0.12551867219917012
890,UK,UK.A,A,1,10,UK.A.1.10,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.088362932,38.42701721,954.9274255,0.348,5.95,34.95,58,348,2.7244,89,32.6677433563353,28.6916,10.5313463514902,1,0,0,0,0,0,5,1.835266480693,2.1368,0.784319483188959,1,0,0,0,0,0,0,0,0,0,0,94,30.8284,2,34.5030098370283,11.3156658346792,12,0,7,0,1,20,99,50.9327,36.3382763177213,18.6950154162384,5681.818181725,0.1642,0.4144,0.39623552123552125
891,UK,UK.A,A,1,11,UK.A.1.11,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.897766948,38.89990997,541.1255411,0.326,2.982,18.14,32,228,1.103,97,87.9419764279238,25.9186,23.498277425204,1,0,0,0,0,0,1,0.906618313689937,0.3609,0.327198549410698,1,0,0,0,0,0,0,0,0,0,0,98,26.2795,2,88.8485947416138,23.8254759746147,12,0,7,0,1,20,102,34.2693,92.4750679963735,31.0691749773345,1613.6363635602,0.0326,0.1666,0.1956782713085234
892,UK,UK.A,A,1,12,UK.A.1.12,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.003216505,39.19804764,700.280112,0.33,4.156,17.08,38,279,0.3576,46,128.635346756152,23.0651,64.4997203579418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23.0651,1,128.635346756152,64.4997203579418,12,0,7,0,1,20,49,24.7321,137.024608501119,69.1613534675615,2910.364145472,0.0166,0.2064,0.08042635658914729
893,UK,UK.A,A,1,13,UK.A.1.13,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.850523472,38.15574265,541.1255411,0.306,3.51,17.668,NA,NA,0.7326,37,50.5050505050505,28.553,38.974883974884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28.553,1,50.5050505050505,38.974883974884,12,0,7,0,1,20,39,28.8568,53.2350532350532,39.3895713895714,1899.350649261,0.0728,0.2288,0.3181818181818182
894,UK,UK.A,A,1,14,UK.A.1.14,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.974674463,36.48638153,445.6327986,0.316,3.432,15.182,15,281,0.8208,75,91.3742690058479,26.9281,32.8071393762183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,26.9281,1,91.3742690058479,32.8071393762183,12,0,7,0,1,20,76,27.08,92.5925925925926,32.9922027290448,1529.4117647952,0.0486,0.3249,0.14958448753462603
895,UK,UK.A,A,1,15,UK.A.1.15,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.082840681,38.55296326,413.8018844,0.354,4.002,26.12,48,303,1.1009,72,65.4010355163957,21.4887,19.5192115541829,1,0,0,0,0,0,1,0.908347715505496,0.3609,0.327822690525933,1,0,0,0,0,0,0,0,0,0,0,73,21.8496,2,66.3093832319012,19.8470342447089,12,0,7,0,1,20,75,22.6396,68.1260786629122,20.5646289399582,1656.0351413688,0.0283,0.3683,0.0768395329894108
896,UK,UK.A,A,1,16,UK.A.1.16,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.934871435,38.91259766,95.49274255,0.402,3.918,20.1,28,162,0.7874,128,162.56032512065,52.5775,66.7735585471171,1,0,0,0,0,0,4,5.08001016002032,31.1404,39.5483870967742,1,0,0,0,0,0,1,1.27000254000508,6.9501,8.82664465328931,1,133,90.668,3,168.910337820676,115.148590297181,12,0,7,0,1,20,151,101.5782,191.770383540767,129.004572009144,374.1405653109,0.0216,0.3654,0.05911330049261084
897,UK,UK.A,A,1,17,UK.A.1.17,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.937946439,38.69831848,222.8163993,0.366,4.298,21.158,13,199,0.5773,37,64.0914602459726,28.8454,49.9660488480859,1,0,0,0,0,0,2,3.46440325653906,0.286,0.495409665685086,1,0,0,0,0,0,0,0,0,0,0,39,29.1314,2,67.5558635025117,50.461458513771,12,0,7,0,1,20,43,30.4342,74.4846700155898,52.7181707950805,957.6648841914,0.0308,0.4105,0.07503045066991475
898,UK,UK.A,A,1,18,UK.A.1.18,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.978058815,37.75307083,668.4491979,0.382,4.766,23.87,42,588,1.7957,32,17.8203486105697,9.0428,5.03580776298936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9.0428,1,17.8203486105697,5.03580776298936,12,0,7,0,1,20,46,32.7965,25.6167511276939,18.2639082252047,3185.8288771914,0.0095,0.3332,0.02851140456182473
899,UK,UK.A,A,1,19,UK.A.1.19,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,1.73051405,37.9202919,NA,0.38,3.704,24.2,41,214,1.1595,26,22.4234583872359,11.8103,10.1856834842605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11.8103,1,22.4234583872359,10.1856834842605,12,0,7,0,1,20,29,12.5091,25.01078050884,10.7883570504528,NA,0.0112,0.2152,0.05204460966542751
900,UK,UK.A,A,1,20,UK.A.1.20,Atlantic,East Atlantic,52.942282,-4.565173,17.5,34.4,3.14125,25,1,5.01,2.020008087,38.71606445,1145.912911,0.384,4.958,22.82,NA,NA,1.926,57,29.595015576324,18.2378,9.46926272066459,1,0,0,0,0,0,1,0.519210799584631,0.143,0.0742471443406023,1,0,0,0,0,0,0,0,0,0,0,58,18.3808,2,30.1142263759086,9.54350986500519,12,0,7,0,1,20,58,18.3808,30.1142263759086,9.54350986500519,5681.436212738,0.0242,0.3964,0.06104944500504541
901,UK,UK.B,B,1,1,UK.B.1.1,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.022179127,35.62212372,286.4782277,0.358,2.742,25.34,11,107,0.4821,194,402.40613980502,50.6693,105.101223812487,1,0,0,0,0,0,2,4.14851690520639,0.5039,1.04521883426675,1,0,0,0,0,0,0,0,0,0,0,196,51.1732,2,406.554656710226,106.146442646754,6,0,7,0,0,13,196,51.1732,406.554656710226,106.146442646754,785.5233003534,0.0329,0.3255,0.1010752688172043
902,UK,UK.B,B,1,2,UK.B.1.2,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.117650032,35.550457,127.3236567,0.432,4.196,26.82,17,131,2.5506,42,16.4667137144201,20.6292,8.08797929898847,1,0,0,0,0,0,2,0.784129224496197,0.5039,0.197561358111817,1,0,0,0,0,0,0,0,0,0,0,44,21.1331,2,17.2508429389163,8.28554065710029,6,0,7,0,0,13,44,21.1331,17.2508429389163,8.28554065710029,534.2500635132,0.0472,0.2595,0.18188824662813102
903,UK,UK.B,B,1,3,UK.B.1.3,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,0.880774438,38.229496,222.8163993,0.358,2.882,16.32,23,191,0.7326,30,40.950040950041,16.4723,22.484711984712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16.4723,1,40.950040950041,22.484711984712,6,0,7,0,0,13,30,16.4723,40.950040950041,22.484711984712,642.1568627826,0.0292,0.2345,0.12452025586353946
904,UK,UK.B,B,1,4,UK.B.1.4,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.495574594,37.88311768,350.140056,0.368,3.422,19.58,27,328,1.7921,27,15.066123542213,10.4712,5.8429775124156,1,0,0,0,0,0,2,1.11600915127504,0.7218,0.402767702695162,1,0,0,0,0,0,0,0,0,0,0,29,11.193,2,16.1821326934881,6.24574521511077,6,0,7,0,0,13,30,13.4931,16.7401372691256,7.52921153953462,1198.179271632,0.0266,0.4533,0.058680785351864106
905,UK,UK.B,B,1,5,UK.B.1.5,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.194644094,37.31305313,381.9709702,0.278,3.06,16.778,45,718,2.6885,55,20.4575041844895,27.9045,10.3792077366561,1,0,0,0,0,0,9,3.34759159382555,2.7088,1.00755067881718,1,0,0,0,0,0,0,0,0,0,0,64,30.6133,2,23.805095778315,11.3867584154733,6,0,7,0,0,13,65,30.7697,24.1770503998512,11.4449321182816,1168.831168812,0.0644,0.3087,0.20861678004535147
906,UK,UK.B,B,1,6,UK.B.1.6,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.71781373,36.80469513,63.66182837,0.382,4.434,23,15,46,0.0128,16,1250,7.6341,596.4140625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7.6341,1,1250,596.4140625,6,0,7,0,0,13,16,7.6341,1250,596.4140625,282.27654699258,0.0245,0.4829,0.050735141851314974
907,UK,UK.B,B,1,7,UK.B.1.7,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.604972363,35.62398911,127.3236567,0.44,3.866,18.68,5,11,1.2081,31,25.6601274728913,15.6425,12.9480175482162,1,0,0,0,0,0,2,1.65549209502525,0.5039,0.417101233341611,1,0,0,0,0,0,0,0,0,0,0,33,16.1464,2,27.3156195679166,13.3651187815578,6,0,7,0,0,13,33,16.1464,27.3156195679166,13.3651187815578,492.2332568022,0.0418,0.368,0.11358695652173913
908,UK,UK.B,B,1,8,UK.B.1.8,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.177056551,36.9117775,222.8163993,0.398,3.57,24.34,39,150,1.2618,12,9.51022349025202,6.6772,5.2918053574259,1,0,0,0,0,0,2,1.58503724837534,0.7218,0.572039942938659,1,0,0,0,0,0,0,0,0,0,0,14,7.399,2,11.0952607386274,5.86384530036456,6,0,7,0,0,13,14,7.399,11.0952607386274,5.86384530036456,795.454545501,0.0263,0.407,0.06461916461916463
909,UK,UK.B,B,1,9,UK.B.1.9,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.491573811,35.77344131,350.140056,0.362,3.648,26.498,NA,NA,0.3881,2,5.15331100231899,0.5469,1.40917289358413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5469,1,5.15331100231899,1.40917289358413,6,0,7,0,0,13,2,0.5469,5.15331100231899,1.40917289358413,1277.310924288,0.0505,0.577,0.08752166377816292
910,UK,UK.B,B,1,10,UK.B.1.10,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.580086231,37.0032959,190.9854851,0.432,4.118,25.24,46,390,1.36,39,28.6764705882353,19.0549,14.0109558823529,1,0,0,0,0,0,2,1.47058823529412,0.5039,0.370514705882353,1,0,0,0,0,0,0,0,0,0,0,41,19.5588,2,30.1470588235294,14.3814705882353,6,0,7,0,0,13,41,19.5588,30.1470588235294,14.3814705882353,786.4782276418,0.0692,0.7585,0.09123269611074489
911,UK,UK.B,B,1,11,UK.B.1.11,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.037736654,27.68063927,222.8163993,0.344,2.972,19.66,29,208,2.1693,62,28.5806481353432,29.9402,13.8017793758355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,29.9402,1,28.5806481353432,13.8017793758355,6,0,7,0,0,13,65,31.5731,29.9635827225372,14.5545106716452,662.2103387196,0.0559,0.4267,0.13100539020389032
912,UK,UK.B,B,1,12,UK.B.1.12,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.829311132,43.05535126,222.8163993,0.368,2.262,20.298,15,81,1.6648,33,19.8222008649688,15.4201,9.26243392599712,1,0,0,0,0,0,2,1.2013455069678,0.7218,0.43356559346468,1,0,0,0,0,0,0,0,0,0,0,35,16.1419,2,21.0235463719366,9.6959995194618,6,0,7,0,0,13,35,16.1419,21.0235463719366,9.6959995194618,504.0106952166,0.1775,0.4294,0.4133674895202608
913,UK,UK.B,B,1,13,UK.B.1.13,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.188223362,34.21233749,127.3236567,0.406,3.776,18.28,45,308,1.8107,31,17.120450654443,13.2191,7.30054674987574,1,0,0,0,0,0,3,1.65681780526868,0.6469,0.357265146076103,1,0,0,0,0,0,0,0,0,0,1,34,13.866,3,18.7772684597117,7.65781189595184,6,0,7,0,0,13,34,13.866,18.7772684597117,7.65781189595184,480.7741276992,0.0457,0.7446,0.06137523502551705
914,UK,UK.B,B,1,14,UK.B.1.14,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.824580193,45.74601364,159.1545709,0.414,4.16,21.562,31,308,0.9447,60,63.5122261035249,23.1679,24.5240817190643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,23.1679,1,63.5122261035249,24.5240817190643,6,0,7,0,0,13,60,23.1679,63.5122261035249,24.5240817190643,662.083014944,0.0176,0.6969,0.02525469938298178
915,UK,UK.B,B,1,15,UK.B.1.15,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.068492055,26.78751564,286.4782277,0.41,3.986,25.16,10,168,1.3373,41,30.6587900994541,23.7176,17.7354370747028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23.7176,1,30.6587900994541,17.7354370747028,6,0,7,0,0,13,41,23.7176,30.6587900994541,17.7354370747028,1141.9022156122,0.0725,0.4577,0.15840069914791347
916,UK,UK.B,B,1,16,UK.B.1.16,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.496224761,36.03726196,159.1545709,0.464,3.686,20.02,60,457,1.1631,13,11.1770269108417,6.0598,5.21004212879374,1,0,0,0,0,0,1,0.859771300833978,0.143,0.122947296019259,1,0,0,0,0,0,0,0,0,0,0,14,6.2028,2,12.0367982116757,5.332989424813,6,0,7,0,0,13,14,6.2028,12.0367982116757,5.332989424813,586.6437483374,0.0686,0.5919,0.11589795573576617
917,UK,UK.B,B,1,17,UK.B.1.17,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.688884974,37.83173752,381.9709702,0.368,3.032,20.252,37,231,1.4785,11,7.43997294555293,3.7619,2.54440311126141,1,0,0,0,0,0,1,0.676361176868448,0.143,0.096719648292188,1,0,0,0,0,0,0,0,0,0,0,12,3.9049,2,8.11633412242137,2.6411227595536,6,0,7,0,0,13,12,3.9049,8.11633412242137,2.6411227595536,1158.1359816464,0.065,0.5288,0.1229198184568835
918,UK,UK.B,B,1,18,UK.B.1.18,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.239221692,39.42646408,509.2946269,0.384,3.836,18.38,26,264,2.9573,7,2.3670239745714,4.6622,1.57650559632097,1,0,0,0,0,0,2,0.676292564163257,1.0541,0.356439995942245,1,0,0,0,0,0,0,0,0,0,0,9,5.7163,2,3.04331653873466,1.93294559226321,6,0,7,0,0,13,11,6.4381,3.71960910289791,2.17701957866973,1953.6541887884,0.0575,0.5057,0.11370377694285148
919,UK,UK.B,B,1,19,UK.B.1.19,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.488793015,36.01823044,190.9854851,0.306,4.736,20.13,32,434,2.0437,28,13.7006409942751,14.0282,6.86411899985321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14.0282,1,13.7006409942751,6.86411899985321,6,0,7,0,0,13,28,14.0282,13.7006409942751,6.86411899985321,904.5072574336,0.0287,0.4559,0.06295240184250932
920,UK,UK.B,B,1,20,UK.B.1.20,Atlantic,East Atlantic,52.89856,-4.321868,15.3,32.7,6.95625,25,0.95,4.69,1.378400445,36.18812561,190.9854851,0.446,3.56,27.3,34,104,1.7291,5,2.89167775143138,2.1212,1.22676536926725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.1212,1,2.89167775143138,1.22676536926725,6,0,7,0,0,13,5,2.1212,2.89167775143138,1.22676536926725,679.908326956,0.0547,0.5166,0.10588463027487419
921,VA,VA.A,A,1,1,VA.A.1.1,Atlantic,West Atlantic,37.2204206,-76.4013352,27.44,18.27,7.05125,250,1,5.1,1.901000023,32.13052368,859.434683,0.2875,6.325,31.6,555,779,1.4882,0,0,0,0,0,0,0,0,0,0,59,39.645208977288,73.0895,49.1126864668727,1,0,0,0,0,0,0,0,0,0,0,59,73.0895,1,39.645208977288,49.1126864668727,1,0,11,0,0,12,59,73.0895,39.645208977288,49.1126864668727,5435.924369975,0.2116,0.4025,0.5257142857142857
922,VA,VA.A,A,1,2,VA.A.1.2,Atlantic,West Atlantic,37.2204206,-76.4013352,27.44,18.27,7.05125,250,1,5.1,2.097990751,36.93255615,1464.222052,0.3125,8.05,42.275,306,NA,1.7729,0,0,0,0,0,0,0,0,0,0,112,63.1733318292064,85.8358,48.4154774662982,1,0,0,0,0,0,0,0,0,0,0,112,85.8358,1,63.1733318292064,48.4154774662982,1,0,11,0,0,12,112,85.8358,63.1733318292064,48.4154774662982,11786.9875186,0.2219,0.6582,0.33713157095107865
